Switch_Method,Switches_per_Subj_mean,Switches_per_Subj_SD,Model,Beta_Frequency_mean,Beta_Frequency_std,Beta_Semantic_mean,Beta_Semantic_std,Beta_Phonological_mean,Beta_Phonological_std
multimodal_alpha=1.0,6.265625,1.9914571782261183,forage_dynamic,7.764573702283123,2.006535895709557,4.10029600210518,0.6489880033289078,,
multimodal_alpha=1.0,6.265625,1.9914571782261183,forage_phonologicaldynamicglobal,7.6476967800271884,1.9900990436416193,4.701504150829513,0.9863412290865531,-0.09998268684060148,0.09464405498663882
multimodal_alpha=1.0,6.265625,1.9914571782261183,forage_phonologicaldynamiclocal,7.680726936038121,2.000121962418201,4.98127075049585,1.2408340178210489,-0.15404108030505273,0.22015220371271754
multimodal_alpha=1.0,6.265625,1.9914571782261183,forage_phonologicaldynamicswitch,7.757285188274724,2.0110977303289275,4.100584730610895,0.6492979178773071,-0.14743369260890263,0.5766259204094896
norms_associative,10.84375,3.0663772225271524,forage_dynamic,7.975792433562716,2.0536963694960377,4.411298724115189,0.5301301979755906,,
norms_associative,10.84375,3.0663772225271524,forage_phonologicaldynamicglobal,7.877765090546337,2.044453342803829,4.936806281389717,0.7950570895360322,-0.08301737219501398,0.09197469817809019
norms_associative,10.84375,3.0663772225271524,forage_phonologicaldynamiclocal,7.927353265482246,2.0681063213391404,5.60616718983755,1.3867877372783715,-0.23676142619372745,0.4208125443051602
norms_associative,10.84375,3.0663772225271524,forage_phonologicaldynamicswitch,7.96606317485245,2.05548330145052,4.412127904411823,0.5297961074101367,-0.05277056293126026,0.2936378334256678
norms_categorical,11.057291666666666,3.005524246826814,forage_dynamic,8.001098302839942,2.049338783451227,4.402592856083972,0.5632931227357646,,
norms_categorical,11.057291666666666,3.005524246826814,forage_phonologicaldynamicglobal,7.907963508037611,2.0401479342780595,4.924431280715927,0.8544102079211439,-0.08174598533681628,0.09310973808734041
norms_categorical,11.057291666666666,3.005524246826814,forage_phonologicaldynamiclocal,7.956510602812714,2.062746991281807,5.601696007026823,1.4287264373861308,-0.2180917076043578,0.3664276721572906
norms_categorical,11.057291666666666,3.005524246826814,forage_phonologicaldynamicswitch,7.993306197328451,2.0497529805413013,4.403270043255934,0.563183135600103,-0.01934176316740681,0.0959129124418961
simdrop,6.265625,1.9914571782261183,forage_dynamic,7.764574198864749,2.0065363104052234,4.100296003467508,0.6489881504220801,,
simdrop,6.265625,1.9914571782261183,forage_phonologicaldynamicglobal,7.647696275535456,1.9900989450539168,4.70150456728772,0.9863413322723261,-0.09998270696378718,0.09464407079993839
simdrop,6.265625,1.9914571782261183,forage_phonologicaldynamiclocal,7.680726674362077,2.00012199312773,4.981270085403696,1.240831292771832,-0.15679260875047948,0.252283197683421
simdrop,6.265625,1.9914571782261183,forage_phonologicaldynamicswitch,7.757285172122013,2.011096795282601,4.100585161934235,0.649297461212934,-0.15085058547512542,0.5896476270087441
none,,,forage_phonologicalstatic,7.571324658655516,1.9762901233306738,3.9109351481423054,0.8778582948465871,-0.08423874705373781,0.08625161238500047
none,,,forage_static,7.69321534867424,1.9941830344480054,3.4877952858258117,0.6209056332842661,,
